,Date/Time,Lat,Lon,Base
806853,05/12/2014 15:02,40.7393,-73.9954,B02598
806854,05/12/2014 15:02,40.7394,-73.9911,B02598
806855,05/12/2014 15:02,40.7418,-74.0074,B02598
806856,05/12/2014 15:02,40.7436,-73.979,B02598
806857,05/12/2014 15:02,40.7452,-73.9869,B02598
806858,05/12/2014 15:02,40.7502,-73.9875,B02598
806859,05/12/2014 15:02,40.7507,-73.9738,B02598
806860,05/12/2014 15:02,40.7537,-73.985,B02598
806861,05/12/2014 15:02,40.7629,-73.9797,B02617
806862,05/12/2014 15:02,40.7657,-73.9818,B02617
806863,05/12/2014 15:02,40.7706,-73.8655,B02598
806864,05/12/2014 15:02,40.7713,-73.9897,B02617
806865,05/12/2014 15:02,40.7723,-73.9649,B02682
806866,05/12/2014 15:03,40.6799,-73.965,B02617
806867,05/12/2014 15:03,40.6875,-74.1905,B02598
806868,05/12/2014 15:03,40.692,-74.1812,B02598
806869,05/12/2014 15:03,40.7275,-73.9514,B02598
806870,05/12/2014 15:03,40.7327,-73.9913,B02682
806871,05/12/2014 15:03,40.7432,-73.9176,B02682
806872,05/12/2014 15:03,40.7486,-73.9947,B02617
806873,05/12/2014 15:03,40.7491,-73.9904,B02598
806874,05/12/2014 15:03,40.7538,-73.9744,B02598
806875,05/12/2014 15:03,40.7558,-73.9369,B02598
806876,05/12/2014 15:03,40.762,-73.9639,B02598
806877,05/12/2014 15:03,40.7641,-73.999,B02682
806878,05/12/2014 15:03,40.7665,-73.9529,B02682
806879,05/12/2014 15:03,40.775,-73.9586,B02598
806880,05/12/2014 15:03,40.7795,-73.9505,B02598
806881,05/12/2014 15:03,40.7852,-73.9768,B02682
806882,05/12/2014 15:03,40.7922,-73.9699,B02598
806883,05/12/2014 15:04,40.6173,-73.7292,B02598
806884,05/12/2014 15:04,40.645,-73.782,B02598
806885,05/12/2014 15:04,40.6469,-73.789,B02682
806886,05/12/2014 15:04,40.6854,-73.9786,B02598
806887,05/12/2014 15:04,40.714,-74.0075,B02598
806888,05/12/2014 15:04,40.7156,-74.0062,B02682
806889,05/12/2014 15:04,40.7219,-73.9963,B02598
806890,05/12/2014 15:04,40.7233,-74.0018,B02598
806891,05/12/2014 15:04,40.7257,-74.0039,B02682
806892,05/12/2014 15:04,40.7386,-73.9897,B02598
806893,05/12/2014 15:04,40.7411,-73.9856,B02598
806894,05/12/2014 15:04,40.7502,-73.9947,B02682
806895,05/12/2014 15:04,40.7523,-73.9676,B02764
806896,05/12/2014 15:04,40.7528,-73.9871,B02682
806897,05/12/2014 15:04,40.756,-73.9826,B02598
806898,05/12/2014 15:04,40.7574,-73.978,B02598
806899,05/12/2014 15:04,40.758,-73.9712,B02682
806900,05/12/2014 15:04,40.76,-73.9716,B02682
806901,05/12/2014 15:04,40.7614,-73.9918,B02682
806902,05/12/2014 15:04,40.7631,-73.978,B02598
806903,05/12/2014 15:04,40.7641,-73.9732,B02598
806904,05/12/2014 15:04,40.7677,-73.8666,B02682
806905,05/12/2014 15:04,40.7699,-73.9516,B02598
806906,05/12/2014 15:04,40.771,-73.8659,B02682
806907,05/12/2014 15:04,40.7731,-73.8856,B02598
806908,05/12/2014 15:04,40.7774,-73.9546,B02617
806909,05/12/2014 15:04,40.9519,-73.8209,B02598
806910,05/12/2014 15:05,40.6468,-73.7894,B02617
806911,05/12/2014 15:05,40.6468,-73.7896,B02598
806912,05/12/2014 15:05,40.7265,-73.9939,B02598
806913,05/12/2014 15:05,40.7403,-73.9905,B02598
806914,05/12/2014 15:05,40.7422,-73.9747,B02598
806915,05/12/2014 15:05,40.745,-73.992,B02598
806916,05/12/2014 15:05,40.7545,-73.9794,B02617
806917,05/12/2014 15:05,40.755,-74,B02682
806918,05/12/2014 15:05,40.7556,-73.9756,B02682
806919,05/12/2014 15:05,40.7561,-73.979,B02598
806920,05/12/2014 15:05,40.7585,-73.9729,B02598
806921,05/12/2014 15:05,40.7618,-73.9791,B02598
806922,05/12/2014 15:05,40.7661,-73.9815,B02598
806923,05/12/2014 15:05,40.768,-73.9824,B02598
806924,05/12/2014 15:05,40.7704,-73.9641,B02617
806925,05/12/2014 15:05,40.7741,-73.8726,B02598
806926,05/12/2014 15:05,40.777,-73.9574,B02598
806927,05/12/2014 15:05,40.797,-73.9709,B02512
806928,05/12/2014 15:05,40.8407,-73.9217,B02598
806929,05/12/2014 15:06,40.6759,-73.9603,B02598
806930,05/12/2014 15:06,40.6759,-73.9812,B02598
806931,05/12/2014 15:06,40.7223,-74.0038,B02512
806932,05/12/2014 15:06,40.7248,-73.9991,B02598
806933,05/12/2014 15:06,40.7273,-73.9886,B02617
806934,05/12/2014 15:06,40.7388,-73.9916,B02598
806935,05/12/2014 15:06,40.7548,-73.9799,B02598
806936,05/12/2014 15:06,40.757,-73.9721,B02682
806937,05/12/2014 15:06,40.7589,-73.9726,B02682
806938,05/12/2014 15:06,40.7595,-73.9722,B02682
806939,05/12/2014 15:06,40.7639,-73.9783,B02617
806940,05/12/2014 15:06,40.7647,-73.9803,B02682
806941,05/12/2014 15:06,40.7651,-73.9671,B02617
806942,05/12/2014 15:06,40.7657,-73.9547,B02598
806943,05/12/2014 15:06,40.7674,-73.9689,B02682
806944,05/12/2014 15:06,40.7677,-73.9685,B02598
806945,05/12/2014 15:06,40.7797,-73.9601,B02598
806946,05/12/2014 15:06,40.785,-73.9549,B02598
806947,05/12/2014 15:06,40.7874,-73.979,B02682
806948,05/12/2014 15:07,40.6084,-73.9571,B02598
806949,05/12/2014 15:07,40.7144,-74.0052,B02682
806950,05/12/2014 15:07,40.7147,-73.9478,B02682
806951,05/12/2014 15:07,40.7198,-73.9831,B02617
806952,05/12/2014 15:07,40.7265,-73.9801,B02682
806953,05/12/2014 15:07,40.7269,-73.9835,B02617
806954,05/12/2014 15:07,40.7273,-73.9963,B02598
806955,05/12/2014 15:07,40.7298,-74.0042,B02682
806956,05/12/2014 15:07,40.7341,-74.0043,B02598
806957,05/12/2014 15:07,40.7347,-73.9833,B02617
806958,05/12/2014 15:07,40.74,-73.9823,B02682
806959,05/12/2014 15:07,40.745,-73.985,B02598
806960,05/12/2014 15:07,40.7473,-73.9832,B02512
806961,05/12/2014 15:07,40.7483,-73.9394,B02598
806962,05/12/2014 15:07,40.7483,-73.9394,B02598
806963,05/12/2014 15:07,40.754,-73.9742,B02682
806964,05/12/2014 15:07,40.7547,-73.9721,B02598
806965,05/12/2014 15:07,40.761,-73.985,B02598
806966,05/12/2014 15:07,40.7628,-73.9775,B02682
806967,05/12/2014 15:07,40.7635,-73.9775,B02598
806968,05/12/2014 15:07,40.7963,-73.9252,B02682
806969,05/12/2014 15:08,40.645,-73.782,B02512
806970,05/12/2014 15:08,40.6477,-73.9152,B02617
806971,05/12/2014 15:08,40.7232,-73.9997,B02512
806972,05/12/2014 15:08,40.7232,-73.9997,B02512
806973,05/12/2014 15:08,40.729,-73.9784,B02617
806974,05/12/2014 15:08,40.729,-73.9784,B02617
806975,05/12/2014 15:08,40.7324,-73.9948,B02617
806976,05/12/2014 15:08,40.7339,-74.0007,B02682
806977,05/12/2014 15:08,40.742,-73.9748,B02682
806978,05/12/2014 15:08,40.7509,-73.9877,B02617
806979,05/12/2014 15:08,40.7509,-73.9877,B02617
806980,05/12/2014 15:08,40.7514,-73.976,B02682
806981,05/12/2014 15:08,40.7523,-73.9722,B02682
806982,05/12/2014 15:08,40.7529,-73.9928,B02598
806983,05/12/2014 15:08,40.7609,-73.972,B02598
806984,05/12/2014 15:08,40.7627,-73.9715,B02682
806985,05/12/2014 15:08,40.7637,-73.9756,B02598
806986,05/12/2014 15:08,40.7644,-73.9815,B02617
806987,05/12/2014 15:08,40.7685,-73.9577,B02598
806988,05/12/2014 15:08,40.7695,-73.9578,B02598
806989,05/12/2014 15:08,40.7695,-73.9857,B02617
806990,05/12/2014 15:08,40.7731,-73.8856,B02682
806991,05/12/2014 15:08,40.774,-73.8723,B02617
806992,05/12/2014 15:08,40.7741,-73.8721,B02682
806993,05/12/2014 15:08,40.7874,-73.9427,B02682
806994,05/12/2014 15:09,40.6342,-73.9191,B02598
806995,05/12/2014 15:09,40.6449,-73.7822,B02598
806996,05/12/2014 15:09,40.645,-73.782,B02598
806997,05/12/2014 15:09,40.6556,-73.7388,B02764
806998,05/12/2014 15:09,40.6832,-73.9669,B02598
806999,05/12/2014 15:09,40.7183,-74.0103,B02764
807000,05/12/2014 15:09,40.7252,-73.9948,B02598
807001,05/12/2014 15:09,40.735,-73.9745,B02682
807002,05/12/2014 15:09,40.7499,-73.9751,B02598
807003,05/12/2014 15:09,40.7511,-73.994,B02682
807004,05/12/2014 15:09,40.7524,-73.9899,B02598
807005,05/12/2014 15:09,40.758,-73.987,B02598
807006,05/12/2014 15:09,40.7631,-73.9743,B02598
807007,05/12/2014 15:09,40.7683,-73.8622,B02598
807008,05/12/2014 15:09,40.7687,-73.863,B02598
807009,05/12/2014 15:09,40.7693,-73.9847,B02682
807010,05/12/2014 15:09,40.7707,-73.8655,B02598
807011,05/12/2014 15:09,40.7718,-73.9654,B02512
807012,05/12/2014 15:09,40.7768,-73.9618,B02598
807013,05/12/2014 15:10,40.6605,-73.9802,B02598
807014,05/12/2014 15:10,40.6829,-73.9346,B02617
807015,05/12/2014 15:10,40.7249,-73.9993,B02598
807016,05/12/2014 15:10,40.7277,-73.9793,B02682
807017,05/12/2014 15:10,40.7306,-73.9907,B02598
807018,05/12/2014 15:10,40.7392,-73.9898,B02682
807019,05/12/2014 15:10,40.743,-73.9352,B02617
807020,05/12/2014 15:10,40.7516,-73.9939,B02682
807021,05/12/2014 15:10,40.7521,-73.9798,B02598
807022,05/12/2014 15:10,40.7527,-73.9789,B02682
807023,05/12/2014 15:10,40.7536,-73.9871,B02598
807024,05/12/2014 15:10,40.7584,-73.9659,B02682
807025,05/12/2014 15:10,40.7601,-73.9808,B02598
807026,05/12/2014 15:10,40.7648,-73.974,B02512
807027,05/12/2014 15:10,40.7707,-73.8656,B02682
807028,05/12/2014 15:10,40.7708,-73.8657,B02598
807029,05/12/2014 15:10,40.7753,-73.9797,B02682
807030,05/12/2014 15:10,40.7813,-73.9797,B02598
807031,05/12/2014 15:10,40.8005,-73.9507,B02617
807032,05/12/2014 15:11,40.6542,-73.9488,B02598
807033,05/12/2014 15:11,40.7098,-73.9618,B02598
807034,05/12/2014 15:11,40.7296,-73.9997,B02682
807035,05/12/2014 15:11,40.7398,-73.9949,B02617
807036,05/12/2014 15:11,40.7519,-74.0042,B02617
807037,05/12/2014 15:11,40.7525,-73.9865,B02598
807038,05/12/2014 15:11,40.7588,-73.985,B02598
807039,05/12/2014 15:11,40.7605,-73.9582,B02682
807040,05/12/2014 15:11,40.7615,-73.9744,B02598
807041,05/12/2014 15:11,40.7617,-73.9697,B02598
807042,05/12/2014 15:11,40.7643,-73.9809,B02598
807043,05/12/2014 15:11,40.7646,-73.9699,B02682
807044,05/12/2014 15:11,40.7689,-73.9676,B02598
807045,05/12/2014 15:11,40.7712,-73.8664,B02682
807046,05/12/2014 15:11,40.776,-73.9109,B02682
807047,05/12/2014 15:11,40.7911,-73.9651,B02682
807048,05/12/2014 15:11,40.7923,-73.926,B02617
807049,05/12/2014 15:11,40.7924,-73.9262,B02598
807050,05/12/2014 15:11,40.8131,-73.9559,B02682
807051,05/12/2014 15:12,40.6906,-74.1783,B02598
807052,05/12/2014 15:12,40.7125,-74.0081,B02512
807053,05/12/2014 15:12,40.7141,-74.0146,B02682
807054,05/12/2014 15:12,40.7263,-73.9984,B02598
807055,05/12/2014 15:12,40.7297,-73.9908,B02682
807056,05/12/2014 15:12,40.7335,-73.9854,B02598
807057,05/12/2014 15:12,40.7405,-73.9892,B02598
807058,05/12/2014 15:12,40.7409,-74.0076,B02617
807059,05/12/2014 15:12,40.7474,-73.9933,B02682
807060,05/12/2014 15:12,40.7483,-73.939,B02598
807061,05/12/2014 15:12,40.7538,-73.9722,B02598
807062,05/12/2014 15:12,40.7593,-73.9809,B02682
807063,05/12/2014 15:12,40.764,-73.9711,B02682
807064,05/12/2014 15:12,40.7683,-73.9615,B02598
807065,05/12/2014 15:12,40.7705,-73.9664,B02682
807066,05/12/2014 15:12,40.7721,-73.961,B02682
807067,05/12/2014 15:12,40.774,-73.8727,B02682
807068,05/12/2014 15:12,40.7754,-73.9907,B02617
807069,05/12/2014 15:12,40.7778,-73.9631,B02598
807070,05/12/2014 15:13,40.6555,-73.9071,B02598
807071,05/12/2014 15:13,40.7197,-74.0059,B02512
807072,05/12/2014 15:13,40.7203,-73.9427,B02598
807073,05/12/2014 15:13,40.7221,-74.0027,B02764
807074,05/12/2014 15:13,40.7229,-73.9975,B02682
807075,05/12/2014 15:13,40.7245,-73.9935,B02598
807076,05/12/2014 15:13,40.725,-74.0077,B02617
807077,05/12/2014 15:13,40.7299,-73.993,B02682
807078,05/12/2014 15:13,40.7346,-73.9903,B02598
807079,05/12/2014 15:13,40.7401,-74.0074,B02617
807080,05/12/2014 15:13,40.7438,-73.9716,B02682
807081,05/12/2014 15:13,40.7483,-74.0053,B02598
807082,05/12/2014 15:13,40.7512,-74.0066,B02682
807083,05/12/2014 15:13,40.7534,-73.9791,B02617
807084,05/12/2014 15:13,40.7554,-73.9839,B02598
807085,05/12/2014 15:13,40.7554,-73.9874,B02682
807086,05/12/2014 15:13,40.7692,-73.8636,B02598
807087,05/12/2014 15:13,40.77,-73.984,B02617
807088,05/12/2014 15:13,40.7707,-73.9819,B02598
807089,05/12/2014 15:13,40.7804,-73.9874,B02682
807090,05/12/2014 15:13,40.7898,-73.9735,B02682
807091,05/12/2014 15:13,40.7963,-73.9253,B02682
807092,05/12/2014 15:13,40.8095,-73.9517,B02598
807093,05/12/2014 15:14,40.6696,-73.9835,B02598
807094,05/12/2014 15:14,40.703,-74.0144,B02682
807095,05/12/2014 15:14,40.709,-74.0031,B02682
807096,05/12/2014 15:14,40.7114,-74.0057,B02598
807097,05/12/2014 15:14,40.7162,-74.0129,B02512
807098,05/12/2014 15:14,40.7182,-73.9919,B02617
807099,05/12/2014 15:14,40.719,-73.9595,B02598
807100,05/12/2014 15:14,40.7212,-73.998,B02617
807101,05/12/2014 15:14,40.726,-74.0075,B02598
807102,05/12/2014 15:14,40.7274,-73.9922,B02682
807103,05/12/2014 15:14,40.7384,-73.9917,B02598
807104,05/12/2014 15:14,40.7487,-73.9763,B02682
807105,05/12/2014 15:14,40.7497,-74.176,B02617
807106,05/12/2014 15:14,40.7541,-73.9882,B02598
807107,05/12/2014 15:14,40.7567,-73.9818,B02512
807108,05/12/2014 15:14,40.7604,-73.9873,B02617
807109,05/12/2014 15:14,40.7655,-73.9547,B02598
807110,05/12/2014 15:14,40.771,-73.8658,B02682
807111,05/12/2014 15:14,40.7801,-73.9592,B02682
807112,05/12/2014 15:14,40.7845,-73.9539,B02682
807113,05/12/2014 15:14,40.7874,-73.9683,B02682
807114,05/12/2014 15:15,40.6449,-73.7823,B02512
807115,05/12/2014 15:15,40.6449,-73.7824,B02682
807116,05/12/2014 15:15,40.6928,-73.9708,B02617
807117,05/12/2014 15:15,40.7174,-74.0037,B02598
807118,05/12/2014 15:15,40.7191,-74.0069,B02598
807119,05/12/2014 15:15,40.7261,-74.0026,B02617
807120,05/12/2014 15:15,40.7348,-73.9886,B02598
807121,05/12/2014 15:15,40.7406,-73.9859,B02617
807122,05/12/2014 15:15,40.7412,-73.9929,B02682
807123,05/12/2014 15:15,40.7457,-73.9759,B02617
807124,05/12/2014 15:15,40.7507,-73.9808,B02598
807125,05/12/2014 15:15,40.7518,-73.9946,B02598
807126,05/12/2014 15:15,40.7544,-73.979,B02598
807127,05/12/2014 15:15,40.759,-73.9842,B02617
807128,05/12/2014 15:15,40.764,-73.9804,B02598
807129,05/12/2014 15:15,40.7671,-73.9646,B02598
807130,05/12/2014 15:15,40.77,-73.8852,B02512
807131,05/12/2014 15:15,40.7709,-73.9658,B02617
807132,05/12/2014 15:15,40.776,-73.9556,B02617
807133,05/12/2014 15:15,40.7784,-73.9771,B02598
807134,05/12/2014 15:15,40.7813,-73.9834,B02682
807135,05/12/2014 15:16,40.645,-73.782,B02598
807136,05/12/2014 15:16,40.6466,-73.7898,B02682
807137,05/12/2014 15:16,40.6751,-74.0166,B02598
807138,05/12/2014 15:16,40.7199,-74.0014,B02617
807139,05/12/2014 15:16,40.7237,-73.9518,B02617
807140,05/12/2014 15:16,40.7335,-74.0081,B02682
807141,05/12/2014 15:16,40.7402,-73.9922,B02617
807142,05/12/2014 15:16,40.7412,-73.994,B02598
807143,05/12/2014 15:16,40.7447,-73.9569,B02598
807144,05/12/2014 15:16,40.7456,-74.009,B02682
807145,05/12/2014 15:16,40.748,-73.9891,B02598
807146,05/12/2014 15:16,40.7522,-73.9777,B02598
807147,05/12/2014 15:16,40.7557,-73.9764,B02682
807148,05/12/2014 15:16,40.773,-73.9462,B02682
807149,05/12/2014 15:16,40.7765,-73.9626,B02598
807150,05/12/2014 15:17,40.6,-73.9701,B02682
807151,05/12/2014 15:17,40.6418,-73.7888,B02682
807152,05/12/2014 15:17,40.6842,-74.0055,B02617
807153,05/12/2014 15:17,40.709,-74.0071,B02617
807154,05/12/2014 15:17,40.7104,-73.9651,B02764
807155,05/12/2014 15:17,40.7213,-73.9574,B02682
807156,05/12/2014 15:17,40.7236,-73.9963,B02598
807157,05/12/2014 15:17,40.7262,-74.0075,B02617
807158,05/12/2014 15:17,40.729,-73.9783,B02617
807159,05/12/2014 15:17,40.7328,-74.0044,B02598
807160,05/12/2014 15:17,40.7346,-73.9902,B02598
807161,05/12/2014 15:17,40.7372,-73.9938,B02598
807162,05/12/2014 15:17,40.7428,-73.9905,B02682
807163,05/12/2014 15:17,40.7494,-73.9755,B02598
807164,05/12/2014 15:17,40.7525,-74.0058,B02598
807165,05/12/2014 15:17,40.7553,-73.9774,B02598
807166,05/12/2014 15:17,40.7578,-73.9891,B02598
807167,05/12/2014 15:17,40.7579,-73.9892,B02682
807168,05/12/2014 15:17,40.7631,-73.9739,B02682
807169,05/12/2014 15:17,40.7697,-73.9503,B02598
807170,05/12/2014 15:17,40.7789,-73.9783,B02598
807171,05/12/2014 15:17,40.8078,-73.9298,B02682
807172,05/12/2014 15:18,40.7065,-74.0055,B02682
807173,05/12/2014 15:18,40.71,-74.007,B02682
807174,05/12/2014 15:18,40.729,-74.0025,B02617
807175,05/12/2014 15:18,40.7313,-73.9993,B02598
807176,05/12/2014 15:18,40.7352,-73.9801,B02682
807177,05/12/2014 15:18,40.7406,-74.0018,B02682
807178,05/12/2014 15:18,40.7435,-73.986,B02598
807179,05/12/2014 15:18,40.7438,-73.9795,B02598
807180,05/12/2014 15:18,40.7508,-73.9742,B02598
807181,05/12/2014 15:18,40.7578,-73.9756,B02598
807182,05/12/2014 15:18,40.7592,-73.9723,B02512
807183,05/12/2014 15:18,40.7604,-73.9758,B02598
807184,05/12/2014 15:18,40.7612,-73.9712,B02682
807185,05/12/2014 15:18,40.7637,-73.9733,B02617
807186,05/12/2014 15:18,40.7657,-73.955,B02598
807187,05/12/2014 15:18,40.7711,-73.8854,B02682
807188,05/12/2014 15:18,40.7713,-73.9621,B02617
807189,05/12/2014 15:18,40.7738,-73.8717,B02682
807190,05/12/2014 15:18,40.782,-73.9571,B02764
807191,05/12/2014 15:19,40.6449,-73.7824,B02682
807192,05/12/2014 15:19,40.6484,-73.7832,B02682
807193,05/12/2014 15:19,40.6804,-73.973,B02682
807194,05/12/2014 15:19,40.7141,-74.0046,B02598
807195,05/12/2014 15:19,40.7177,-73.9557,B02682
807196,05/12/2014 15:19,40.7177,-74.004,B02682
807197,05/12/2014 15:19,40.7222,-73.9919,B02682
807198,05/12/2014 15:19,40.7375,-74.0663,B02598
807199,05/12/2014 15:19,40.7411,-73.9861,B02617
807200,05/12/2014 15:19,40.7419,-74.0017,B02598
807201,05/12/2014 15:19,40.7482,-73.9963,B02617
807202,05/12/2014 15:19,40.7518,-73.9847,B02598
807203,05/12/2014 15:19,40.7521,-73.9716,B02598
807204,05/12/2014 15:19,40.7522,-73.9932,B02598
807205,05/12/2014 15:19,40.7541,-73.9921,B02682
807206,05/12/2014 15:19,40.7561,-73.9892,B02598
807207,05/12/2014 15:19,40.7681,-73.862,B02598
807208,05/12/2014 15:19,40.7682,-73.9823,B02682
807209,05/12/2014 15:19,40.7709,-73.9864,B02617
807210,05/12/2014 15:19,40.7718,-73.9657,B02617
807211,05/12/2014 15:19,40.7931,-73.9221,B02598
807212,05/12/2014 15:19,40.8105,-73.9633,B02682
807213,05/12/2014 15:20,40.6448,-73.7822,B02682
807214,05/12/2014 15:20,40.6448,-73.7824,B02598
807215,05/12/2014 15:20,40.6449,-73.7822,B02598
807216,05/12/2014 15:20,40.7083,-74.0066,B02682
807217,05/12/2014 15:20,40.7175,-74.0004,B02617
807218,05/12/2014 15:20,40.7186,-74.006,B02682
807219,05/12/2014 15:20,40.7211,-74.0043,B02598
807220,05/12/2014 15:20,40.7288,-73.9924,B02617
807221,05/12/2014 15:20,40.7356,-73.9778,B02617
807222,05/12/2014 15:20,40.7393,-73.987,B02512
807223,05/12/2014 15:20,40.7414,-73.9914,B02598
807224,05/12/2014 15:20,40.7464,-73.9953,B02598
807225,05/12/2014 15:20,40.7496,-73.9755,B02682
807226,05/12/2014 15:20,40.751,-73.9788,B02617
807227,05/12/2014 15:20,40.7563,-73.9855,B02682
807228,05/12/2014 15:20,40.7577,-74.0004,B02598
807229,05/12/2014 15:20,40.7636,-73.9715,B02598
807230,05/12/2014 15:20,40.7708,-73.9649,B02598
807231,05/12/2014 15:20,40.7775,-73.979,B02598
807232,05/12/2014 15:20,40.7938,-73.9672,B02617
807233,05/12/2014 15:20,40.8082,-73.9643,B02617
807234,05/12/2014 15:21,40.6483,-73.7825,B02682
807235,05/12/2014 15:21,40.6752,-74.0167,B02598
807236,05/12/2014 15:21,40.6895,-73.9701,B02598
807237,05/12/2014 15:21,40.7021,-73.9867,B02682
807238,05/12/2014 15:21,40.7024,-73.9895,B02617
807239,05/12/2014 15:21,40.7162,-74.0067,B02682
807240,05/12/2014 15:21,40.7171,-73.9949,B02598
807241,05/12/2014 15:21,40.7245,-73.9995,B02598
807242,05/12/2014 15:21,40.7259,-74.0091,B02682
807243,05/12/2014 15:21,40.7263,-74.0049,B02617
807244,05/12/2014 15:21,40.7275,-73.9934,B02598
807245,05/12/2014 15:21,40.7312,-74.0014,B02598
807246,05/12/2014 15:21,40.7391,-73.9932,B02682
807247,05/12/2014 15:21,40.7404,-73.6316,B02598
807248,05/12/2014 15:21,40.744,-73.9915,B02682
807249,05/12/2014 15:21,40.7449,-73.9825,B02512
807250,05/12/2014 15:21,40.7526,-73.9748,B02598
807251,05/12/2014 15:21,40.7549,-73.9752,B02764
807252,05/12/2014 15:21,40.7572,-73.978,B02617
807253,05/12/2014 15:21,40.7582,-73.9749,B02512
807254,05/12/2014 15:21,40.7626,-73.97,B02598
807255,05/12/2014 15:21,40.7637,-73.9856,B02598
807256,05/12/2014 15:21,40.7663,-73.9566,B02598
807257,05/12/2014 15:21,40.771,-73.9593,B02682
807258,05/12/2014 15:21,40.7741,-73.8726,B02598
807259,05/12/2014 15:21,40.7741,-73.9455,B02617
807260,05/12/2014 15:21,40.7758,-73.9801,B02617
807261,05/12/2014 15:21,40.7886,-73.9792,B02617
807262,05/12/2014 15:21,40.7947,-73.9323,B02512
807263,05/12/2014 15:22,40.6453,-73.799,B02682
807264,05/12/2014 15:22,40.6955,-74.1778,B02617
807265,05/12/2014 15:22,40.7073,-74.0042,B02682
807266,05/12/2014 15:22,40.7075,-73.9684,B02682
807267,05/12/2014 15:22,40.7092,-74.0105,B02598
807268,05/12/2014 15:22,40.7114,-74.0102,B02598
807269,05/12/2014 15:22,40.7168,-74.0148,B02682
807270,05/12/2014 15:22,40.7195,-73.9945,B02682
807271,05/12/2014 15:22,40.7236,-74.0485,B02512
807272,05/12/2014 15:22,40.7296,-73.9915,B02682
807273,05/12/2014 15:22,40.7409,-74.0055,B02598
807274,05/12/2014 15:22,40.7534,-73.9787,B02598
807275,05/12/2014 15:22,40.7538,-73.9885,B02682
807276,05/12/2014 15:22,40.7576,-73.9848,B02682
807277,05/12/2014 15:22,40.7606,-73.9835,B02682
807278,05/12/2014 15:22,40.7923,-73.9262,B02682
807279,05/12/2014 15:22,40.8625,-73.8646,B02598
807280,05/12/2014 15:23,40.6467,-73.7891,B02598
807281,05/12/2014 15:23,40.6467,-73.7891,B02598
807282,05/12/2014 15:23,40.6954,-73.9841,B02598
807283,05/12/2014 15:23,40.7023,-74.0129,B02682
807284,05/12/2014 15:23,40.7051,-74.0068,B02598
807285,05/12/2014 15:23,40.7052,-74.0076,B02598
807286,05/12/2014 15:23,40.7164,-73.9971,B02598
807287,05/12/2014 15:23,40.7356,-73.9939,B02598
807288,05/12/2014 15:23,40.7406,-74.0067,B02617
807289,05/12/2014 15:23,40.7426,-73.993,B02598
807290,05/12/2014 15:23,40.7454,-74.0008,B02598
807291,05/12/2014 15:23,40.7559,-73.9834,B02682
807292,05/12/2014 15:23,40.7637,-73.9735,B02682
807293,05/12/2014 15:23,40.7699,-73.9648,B02682
807294,05/12/2014 15:23,40.7707,-73.8659,B02598
807295,05/12/2014 15:23,40.7715,-73.9794,B02598
807296,05/12/2014 15:23,40.7762,-73.9638,B02598
807297,05/12/2014 15:23,40.7768,-73.964,B02617
807298,05/12/2014 15:24,40.6467,-73.7896,B02682
807299,05/12/2014 15:24,40.6483,-73.7826,B02617
807300,05/12/2014 15:24,40.6892,-74.179,B02512
807301,05/12/2014 15:24,40.7069,-74.0162,B02598
807302,05/12/2014 15:24,40.7127,-73.9942,B02598
807303,05/12/2014 15:24,40.7222,-73.9994,B02617
807304,05/12/2014 15:24,40.7241,-73.998,B02598
807305,05/12/2014 15:24,40.7261,-74.0093,B02682
807306,05/12/2014 15:24,40.7466,-73.9838,B02682
807307,05/12/2014 15:24,40.7518,-73.9886,B02598
807308,05/12/2014 15:24,40.7538,-73.9923,B02598
807309,05/12/2014 15:24,40.7557,-73.992,B02682
807310,05/12/2014 15:24,40.7567,-73.9732,B02682
807311,05/12/2014 15:24,40.7569,-73.9762,B02682
807312,05/12/2014 15:24,40.7588,-73.974,B02682
807313,05/12/2014 15:24,40.7627,-73.9692,B02512
807314,05/12/2014 15:24,40.7637,-73.9624,B02598
807315,05/12/2014 15:24,40.7732,-73.9487,B02598
807316,05/12/2014 15:24,40.7776,-73.9459,B02617
807317,05/12/2014 15:24,40.7865,-73.9568,B02598
807318,05/12/2014 15:24,40.7914,-73.9651,B02617
807319,05/12/2014 15:25,40.6515,-73.9799,B02682
807320,05/12/2014 15:25,40.6752,-73.9389,B02682
807321,05/12/2014 15:25,40.7274,-74.008,B02598
807322,05/12/2014 15:25,40.737,-74.0088,B02682
807323,05/12/2014 15:25,40.7387,-73.9875,B02598
807324,05/12/2014 15:25,40.7409,-74.0019,B02598
807325,05/12/2014 15:25,40.7489,-74.0033,B02682
807326,05/12/2014 15:25,40.749,-73.9958,B02617
807327,05/12/2014 15:25,40.7535,-73.9719,B02598
807328,05/12/2014 15:25,40.7549,-73.9715,B02682
807329,05/12/2014 15:25,40.7555,-73.9754,B02598
807330,05/12/2014 15:25,40.7559,-73.9728,B02598
807331,05/12/2014 15:25,40.7617,-73.9708,B02617
807332,05/12/2014 15:25,40.7668,-73.9712,B02598
807333,05/12/2014 15:25,40.7669,-73.9893,B02598
807334,05/12/2014 15:25,40.7923,-73.9261,B02598
807335,05/12/2014 15:26,40.6847,-73.9178,B02598
807336,05/12/2014 15:26,40.6948,-74.1779,B02682
807337,05/12/2014 15:26,40.708,-73.9582,B02682
807338,05/12/2014 15:26,40.7217,-73.9844,B02682
